hs_code,chapter,parent_4,parent_6,product_name_ar,product_name_en,regulation_id,regulation_name_ar,certification_key,scraped_from
761100009999,76,7611,761100,غيرها,Others,REG-055,اللائحة الفنية لمواد البناء- الجزء الخامس الأنابيب المستخدمة في شبكات تمديدات المياه والكهرباء والغاز,saber_coc_or_qm,PCoC|QM
761210000000,76,7612,761210,ـ أوعية أُنبوبية مرنة,Flexible tubular containers,REG-055,اللائحة الفنية لمواد البناء- الجزء الخامس الأنابيب المستخدمة في شبكات تمديدات المياه والكهرباء والغاز,saber_coc_or_qm,PCoC|QM
761290100001,76,7612,761290,علب للمشروبات الغازية,Carbonated drink cans,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761290100002,76,7612,761290,علب عصير الفواكه,Fruit juice cans,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761290200000,76,7612,761290,ـ ـ ـ علب لحفظ المأكولات,Food preservation cans,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761290900001,76,7612,761290,خزانات مياه معزولة حراريا لحفظ المياه مصنوعة من ألمنيوم لاتجاوز سعتها 300لتر,Thermally insulated aluminum water tanks up to 300 liters,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
761300190000,76,7613,761300,- - - - أوعية من ألومنيوم لتعبئة الغاز سعة 100 لتر وأقل للاستخدامات الأخر,Aluminium Compressed Gas Vessels,REG-026,اللائحة الفنية للأجهزة التي تعمل بالغاز وملحقاتها,quality_mark_only,QM
761300900001,76,7613,761300,اسطوانات هواء مضغوط للمسدسات التي تعمل بالهواء,Aluminium Compressed Gas Vessels,REG-012,اللائحة الفنية لأوعية الضغط البسيط,saber_coc_or_qm,PCoC|QM
761300909999,76,7613,761300,أوعية أخر من ألومنيوم لتعبئة الغاز ذات سعة أعلى من 100 لتر,Aluminium Compressed Gas Vessels,REG-012,اللائحة الفنية لأوعية الضغط البسيط,saber_coc_or_qm,PCoC|QM
761510200001,76,7615,761510,أطباق  من رقائق الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510200002,76,7615,761510,صواني من رقائق الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900001,76,7615,761510,هاون من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900002,76,7615,761510,دلة قهوة من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900003,76,7615,761510,قوالب كيك  من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900004,76,7615,761510,كاس من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900005,76,7615,761510,براد شاي من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900006,76,7615,761510,قدور من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900007,76,7615,761510,طاسه من الألومونيوم,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510900009,76,7615,761510,شوايات ذات الاستخدام لمرة واحدة,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761510909999,76,7615,761510,غيرها,Sanitary ware - aluminium,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
761520000001,76,7615,761520,مغسله من الألومونيوم,Sanitary ware - aluminium,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
761520000002,76,7615,761520,مصافي بلاليع من الألومنيوم,Sanitary ware - aluminium,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
761520000003,76,7615,761520,كرسي حمام من الألومنيوم,Sanitary ware - aluminium,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
761520009999,76,7615,761520,غيرها,Sanitary ware - aluminium,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
761610000001,76,7616,761610,مسامير,Electrical Line Accessories,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
761699700000,76,7616,761699,- - - سلالم نقالة,Electrical Line Accessories,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
761699920000,76,7616,761699,- - - - أغطية فتحات تفتيش ألمونيوم,Electrical Line Accessories,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
790310000000,79,7903,790310,- غبار زنك,Zinc dust,,-,supplier_declaration_free_trade,NonReg
790700500000,79,7907,790700,ـ ـ ـ مسامير (قلاووز) ومسامير التنجيد والصواميل (عزقات) والمسامير المللولبه (براغي),"Screws (threaded), upholstery nails, nuts, and bolts",REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
790700700000,79,7907,790700,ـ ـ ـ أدوات صحية,Sanitary ware,REG-056,اللائحة الفنية لمواد البناء - الجزء الرابع الطوب والبلاط والسيراميك والأدوات الصحية,saber_coc_or_qm,PCoC|QM
800300100000,80,8003,800300,ـ ـ ـ قضبان مجوفة,Hollow rods,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
800300900000,80,8003,800300,ـ ـ ـ غيرها,Others,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
800700300000,80,8007,800700,ـ ـ ـ الأدوات الـمنزلية والمطبخ وأدوات المائدة (أباريق وصواني وصحونالخ),"Household, kitchen, and tableware (jugs, trays, plates, etc.)",REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
810194000004,81,8101,810194,تنجستين غير مشغول سبائك التي تحتوي على تنجستين بنسبة تفوق 90% من وزنها,Unworked tungsten alloys with over 90% tungsten by weight,,-,supplier_declaration_free_trade,NonReg
810199000001,81,8101,810199,مصنوعات من تنجستين التي تحتوي على تنجستين بنسبة تفوق 90% من وزنها (لها أشكال ذات تناظر إسطواني مجوّف وقطر داخلي يتراوح بين 100مم و 300 مم وكتلة أكبر من 20 كجم),"Tungsten products with over 90% tungsten by weight (cylindrical hollow shapes, 100-300mm inner diameter, mass over 20kg)",,-,supplier_declaration_free_trade,NonReg
810199009999,81,8101,810199,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810294100000,81,8102,810294,- - - قضبان من موليبدنيوم غيرمشغول,Unworked molybdenum rods,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810294200000,81,8102,810294,- - - عيدان من موليبدنيوم غير مشغول,Unworked molybdenum sticks,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810294900000,81,8102,810294,- - - موليبدنيوم أخر غير مشغول,Other unworked molybdenum,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000001,81,8102,810295,قضبان,Rods,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000002,81,8102,810295,عيدان,Sticks,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000003,81,8102,810295,الواح,Sheets,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000004,81,8102,810295,صفائح,Plates,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000005,81,8102,810295,اشرطة,Strips,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000006,81,8102,810295,أوراق,Leaves,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810295000007,81,8102,810295,أشكال خاصة (بروفيلات),Special shapes (profiles),REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
810419000001,81,8104,810419,مغنسيوم يحتوي على أقل من 200 جزء في المليون من وزنه من الشوائب المعدنية بخلاف الكالسيوم ويحتوي على أقل من 10 أجزاء في المليون من وزنه من البورون,Magnesium with less than 200 ppm metal impurities except calcium and less than 10 ppm boron,,-,supplier_declaration_free_trade,NonReg
810419009999,81,8104,810419,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810490900001,81,8104,810490,مصنوعات أخر من المغنسيوم تحتوي على أقل من 200 جزء في المليون من وزنه من الشوائب المعدنية بخلاف الكالسيوم ويحتوي على أقل من 10 أجزاء في المليون من وزنه من البورون,Other magnesium products with less than 200 ppm metal impurities except calcium and less than 10 ppm boron,,-,supplier_declaration_free_trade,NonReg
810490909999,81,8104,810490,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810890000001,81,8108,810890,أنابيب وأشكال صلبة أسطوانية مصنوعة من سبائك التيتانيوم (لها مقاومة شد مقدارها 900 ميجا بسكال أو أكثر في درجة حرارة 20 درجة مئوية بقطر خارجي يتجاوز 75مم),"Cylindrical solid tubes and shapes of titanium alloys (900 MPa tensile strength or more at 20°C, outer diameter over 75mm)",,-,supplier_declaration_free_trade,NonReg
810890009999,81,8108,810890,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810921000001,81,8109,810921,سبائك يزيد وزن الزركونيوم فيها عن50% وتحتوي على اقل من جزء واحد من الهافنيوم إلى 500 جزء من الزيركونيوم وزناً.,Alloys with zirconium content over 50% and hafnium less than 1 part per 500 parts zirconium by weight,,-,supplier_declaration_free_trade,NonReg
810921009999,81,8109,810921,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810991000001,81,8109,810991,مصنوعات من زركونيوم يزيد وزن الزركونيوم فيها عن50% وتحتوي على اقل من جزء واحد من الهافنيوم إلى 500 جزء من الزيركونيوم وزناً.,Zirconium products with zirconium content over 50% and hafnium less than 1 part per 500 parts zirconium by weight,,-,supplier_declaration_free_trade,NonReg
810991009999,81,8109,810991,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
810999009999,81,8109,810999,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
811241000001,81,8112,811241,سبائك تحتوي على الرينيوم أو الرينيوم والتنجستن بنسبة تفوق 90% وزناً ولها كتلة أكبر من 20 كجم,Alloys containing rhenium or rhenium and tungsten over 90% by weight and mass over 20 kg,,-,supplier_declaration_free_trade,NonReg
811241009999,81,8112,811241,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
811249000001,81,8112,811249,مصنوعات الرينيوم لها أشكال ذات تناظر إسطواني مجوّف وقطر داخلي يتراوح بين 100مم و 300 مم ولها كتلة أكبر من 20 كجم,Rhenium products with hollow cylindrical symmetry and inner diameter 100-300 mm and mass over 20 kg,,-,supplier_declaration_free_trade,NonReg
811249009999,81,8112,811249,غيرها,Others,,-,supplier_declaration_free_trade,NonReg
820551000001,82,8205,820551,مفتاح علب معدني,Metal box wrench,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000002,82,8205,820551,فتاحات القناني,Bottle openers,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000004,82,8205,820551,خافقات البيض أو القشدة,Egg or cream beaters,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000007,82,8205,820551,كسارة البندق,Nutcrackers,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000011,82,8205,820551,مسنات السكاكين,Knife sharpeners,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000012,82,8205,820551,شاطرات الفطائر,Pie cutters,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000017,82,8205,820551,قاطعات الخضر الى شرائح,Vegetable slicers,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551000018,82,8205,820551,مشرحات البيض,Egg slicers,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820551009999,82,8205,820551,غيرها,Other,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
820719000000,82,8207,820719,"""ـ ـ غيرها، بما فيها الأجزاء""","Other, including parts",REG-019,اللائحة الفنية لسلامة الآلات - الجزء الأول: الآلات المحمولة و/أو الموجهة باليد,saber_coc_or_qm,PCoC|QM
820830000000,82,8208,820830,ـ لأجهزة المطابخ أو للآلات المستعملة في صناعة الأغذية,For kitchen appliances or food industry machines,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821000000000,82,8210,821000,"""أجهزة آلية تدار باليد، تزن 10 كلج أو أقل، للاستعمال في تحضير أو تهيئة أو تقديم الأطعمة أو المشروبات""",Hand-operated automatic devices weighing 10 kg or less for food or drink preparation or serving,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821110000000,82,8211,821110,"""ـ مجموعات """"أطقم"""" من أصناف منوعة""",Sets of assorted items,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821191200000,82,8211,821191,- - - بمقابض من عاج,Handles of ivory,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821191300000,82,8211,821191,- - - بمقابض من  صدف أو كهرمان أو ما شابة ذلك أو مطلية أو مزينة بمعادن ثمينة,"Handles of mother-of-pearl, amber or similar, or plated or decorated with precious metals",REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821191900000,82,8211,821191,ـ ـ ـ غيرها,Other,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821192000000,82,8211,821192,ـ ـ سكاكين أُخر ذات نصال ثابتة,Other fixed-blade knives,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821490100000,82,8214,821490,ـ ـ ـ سواطير وسكاكين الجزارين أو المطبخ,Cleavers and butcher or kitchen knives,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821490900000,82,8214,821490,ـ ـ ـ غيرها,Other,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821510000000,82,8215,821510,ـ مجموعات من أصناف منوعة محتوية على صنف واحد على الأقل مطلي بمعدن ثمين,Sets of assorted items containing at least one plated with precious metal,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821520000000,82,8215,821520,ـ مجموعات أُخر من أصناف منوعة,Other sets of assorted items,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821591000000,82,8215,821591,ـ ـ مطلية بمعادن ثمينة,Plated with precious metals,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
821599000000,82,8215,821599,ـ ـ غيرها,Other,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
830110000000,83,8301,830110,ـ أقفال,Locks,REG-025,اللائحة الفنية للابواب والنوافذ وملحقاتها,saber_coc_or_qm,PCoC|QM
830120000000,83,8301,830120,ـ مغاليق مما يستعمل للمركبات,Locks used for vehicles,REG-023,اللائحة الفنية لقطع غيارالسيارات,saber_coc_or_qm,PCoC|QM
830230000000,83,8302,830230,ـ تركيبات و لوازم وأصناف أُخر مماثلة مما يستعمل للسيارات,Fittings and other similar articles used for automobiles,REG-023,اللائحة الفنية لقطع غيارالسيارات,saber_coc_or_qm,PCoC|QM
830241110000,83,8302,830241,- - - - مقابض للأبواب مقاومة للحريق,Fire-resistant door handles,REG-025,اللائحة الفنية للابواب والنوافذ وملحقاتها,saber_coc_or_qm,PCoC|QM
830241190000,83,8302,830241,- - - - غيرها من مقابض للأبواب,Other door handles,REG-025,اللائحة الفنية للابواب والنوافذ وملحقاتها,saber_coc_or_qm,PCoC|QM
830260100000,83,8302,830260,- - - غالقات ذاتية للأبواب مقاومة للحريق,Fire-resistant self-closing door devices,REG-025,اللائحة الفنية للابواب والنوافذ وملحقاتها,saber_coc_or_qm,PCoC|QM
830260900000,83,8302,830260,- - - غيرها من غالقات ذاتية للأبواب,Other self-closing door devices,REG-025,اللائحة الفنية للابواب والنوافذ وملحقاتها,saber_coc_or_qm,PCoC|QM
830300000001,83,8303,830300,خزائن(صناديق مأمونة),Safes (secure cabinets),,اللائحة الفنية للتغليف,saber_coc_or_qm,PCoC|QM
830300000006,83,8303,830300,صناديق مأمونة للنقود,Cash boxes,,اللائحة الفنية للتغليف,saber_coc_or_qm,PCoC|QM
830610000001,83,8306,830610,اهلة مساجد معدنية,Metal mosque lamp holders,,-,supplier_declaration_free_trade,NonReg
830610009999,83,8306,830610,غيرها,Other,,-,supplier_declaration_free_trade,NonReg
830629000001,83,8306,830629,ميداليات واوسمة معدنية مطلية غير مطبوعة,Unprinted plated metal medals and badges,,-,supplier_declaration_free_trade,NonReg
830629009999,83,8306,830629,غيرها,Other,,-,supplier_declaration_free_trade,NonReg
830710000000,83,8307,830710,ـ من حديد أو صلب,Flexible Metal Pipes,REG-055,اللائحة الفنية لمواد البناء- الجزء الخامس الأنابيب المستخدمة في شبكات تمديدات المياه والكهرباء والغاز,saber_coc_or_qm,PCoC|QM
830790000000,83,8307,830790,ـ من معادن عادية أُخر,Flexible Metal Pipes,REG-055,اللائحة الفنية لمواد البناء- الجزء الخامس الأنابيب المستخدمة في شبكات تمديدات المياه والكهرباء والغاز,saber_coc_or_qm,PCoC|QM
830910000000,83,8309,830910,ـ سدادات ذات حواف (أغطية تاجية),Stoppers with edges (crown caps),REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
830990300000,83,8309,830990,ـ ـ ـ أغطية ملولبة للبراميل,Screw caps for barrels,REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
830990400003,83,8309,830990,سدادات القطارة لقناني المشروبات والزيوت والأدوية,"Dropper stoppers for beverage, oil, and medicine bottles",REG-060,اللائحة الفنية للسلامة الغذائية في الأدوات والأجهزة المستخدمة في المطبخ,saber_coc_or_qm,PCoC|QM
831110000000,83,8311,831110,"""ـ أقطاب لحام كهربائي مكسوة، للحام القوسي الكهربائي، من معادن عادية""",Covered electric welding electrodes for arc welding of common metals,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
831120000000,83,8311,831120,"""ـ أسلاك محشوة للّحام الكهربائي القوسي، من معادن عادية""",Flux-cored wires for electric arc welding of common metals,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
831130000000,83,8311,831130,"""ـ عيدان مطلية وأسلاك محشوة للحام باللّهب، من معادن عادية""",Coated rods and flux-cored wires for flame welding of common metals,REG-054,اللائحة الفنية لمواد البناء - الجزء الأول قطاعات المعادن وسبائكها للمباني والإنشاءات,saber_coc_or_qm,PCoC|QM
840211000000,84,8402,840211,ـ ـ مراجل بأنابيب مائية يتجاوز إنتاجها من البخار المائي 45 طن في الساعة,Water-tube boilers with steam output exceeding 45 tons per hour,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840212000000,84,8402,840212,ـ ـ مراجل بأنابيب مائية لايتجاوز إنتاجها من البخار المائي 45 طن في الساعة,Water-tube boilers with steam output not exceeding 45 tons per hour,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840219000000,84,8402,840219,"""ـ ـ مراجل أُخر لتوليد الأبخرة، بما في ذلك المراجل المهجنة""",Other steam generating boilers including composite boilers,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840220000000,84,8402,840220,ـ مرجل المياه المسعرة,Water tube boiler,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840310000000,84,8403,840310,ـ مراجل,Boilers,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840390000000,84,8403,840390,ـ أجزاء,Parts,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840410000000,84,8404,840410,ـ أجهزة مساعدة للمراجل الداخلة في البند 8402 أو 8403,Auxiliary plant for boilers of heading 8402 or 8403,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840420000000,84,8404,840420,ـ مكثفات للآلات البخارية ووحدات قوة بخارية أخر,Condensers for steam engines and other steam power units,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840490000000,84,8404,840490,ـ أجزاؤها,Their parts,REG-051,اللائحة الفنية لمعدات الضغط,saber_coc_or_qm,PCoC|QM
840610000000,84,8406,840610,ـ عنفات لتسيير المراكب المائية,Marine Turbines,REG-039,اللائحة الفنية للمراكب المائية,saber_coc_or_qm,PCoC|QM
840721000000,84,8407,840721,ـ ـ محركات خارجية غير ثابتة,Spark Ignition Engines,REG-039,اللائحة الفنية للمراكب المائية,saber_coc_or_qm,PCoC|QM
840729000000,84,8407,840729,ـ ـ غيرها,Spark Ignition Engines,REG-039,اللائحة الفنية للمراكب المائية,saber_coc_or_qm,PCoC|QM
840810000000,84,8408,840810,ـ محركات لتسيير المراكب المائية,Compression Ignition Engines (Diesel),REG-039,اللائحة الفنية للمراكب المائية,saber_coc_or_qm,PCoC|QM
841181009999,84,8411,841181,غيرها,Other,,-,supplier_declaration_free_trade,NonReg
841182000001,84,8411,841182,عنفات (توربين) تمدد مصمّمة للتشغيل عند درجة حرارة مخرج أقل من أو تساوي 35 كلفن (238 درجة مئوية تحت الصفر) ولإنتاجية قدرها 1000 كجم/ساعة أو أكثر من غاز الهيدروجين,Expansion turbines designed to operate at outlet temperature ≤ 35 K and output ≥ 1000 kg/h hydrogen gas,,-,supplier_declaration_free_trade,NonReg
841182009999,84,8411,841182,غيرها,Other,,-,supplier_declaration_free_trade,NonReg
841311000001,84,8413,841311,مضخات توزيع الوقود,Fuel distribution pumps,REG_METROLOGY_1,ملحق رقم (1) للائحة التنفيذية لنظام القياس والمعايرة: الاشتراطات الفنية لمضخات الوقود,type_approval,TypeApproval
841319100000,84,8413,841319,ـ ـ ـ مضخات الحريق,Fire pumps,REG-062,اللائحة الفنية لمعدات ومواد مكافحة الحريق,saber_coc_or_qm,PCoC|QM
841340000000,84,8413,841340,ـ مضخات خرسانة,Concrete pumps,REG-038,اللائحة الفنية للمتطلبات العامة لسلامة الآلات,saber_coc_or_qm,PCoC|QM
841350000001,84,8413,841350,مضخات ذات إزاحة موجبة متناوبة مغلقة بإحكام قادرة على توزيع محاليل من مادة محفّزة في دائرة مستمرة,Positive displacement pumps sealed for continuous circulation of catalyst solutions,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,saber_coc_or_qm,PCoC|QM
841350009999,84,8413,841350,غيرها,Other,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,saber_coc_or_qm,PCoC|QM
841360000001,84,8413,841360,مضخّات إزاحة موجبة دوارة مغلقة بإحكام قادرة على توزيع محاليل من مادة محفّزة في دائرة مستمرة,Positive rotary displacement pumps sealed for continuous circulation of catalyst solutions,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,saber_coc_or_qm,PCoC|QM
841360009999,84,8413,841360,غيرها,Other,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,saber_coc_or_qm,PCoC|QM
841370000001,84,8413,841370,مضخات مغمورة (غاطسة),Submersible pumps,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,multi_route,IECEE|QM
841370000002,84,8413,841370,مضخات التدفئة المركزية تعمل بالطرد المركزي,Centrifugal pumps for central heating,REG-028,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,saber_coc_or_qm,PCoC|QM
