HS Code,Product Name,Technical Regulation,Certificates,Additional,Scraped_From,requirements_codes
853921900001,لجهد (توتر) لا يزيد عن 100 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة الاعتراف الوطنية IECEE
أو شهادة علامة الجودة (QM)",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853921900002,لجهد (توتر) 100 فولت أو اكثر,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة الاعتراف الوطنية IECEE
أو شهادة علامة الجودة (QM)",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853921909999,غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة الاعتراف الوطنية IECEE
أو شهادة علامة الجودة (QM)",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853922000000,"""ـ ـ غيرها ، بقدرة لا تزيد عن200 وات وبجهد  (توتر) يزيد عن 100 فولت""",اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853929000000,ـ ـ غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853931000003,أنابيب فلورسنت ثنائية الرأس,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853931000004,مصابيح فلورسنت مضغوط cfl (مثال : المصابيح الموفرة للطاقة),اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853931009999,غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853932000001,لمبات ببخــار الزئبق,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853932000002,لمبات ببخار الصوديوم,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853932000003,لمبات بهاليدات معدنية,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853939000001,لمبات موفرة للطاقة (التي تستخدم عنصر الزينون),اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853939009999,غيرها من لمبات وأنابيب تضئ بالتفريغ,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853941000000,ـ ـ لمبات قوسيه,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853949000000,ـ ـ غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)","- متطلب بطاقة كفاءة الطاقة (IECEE)
- متطلب بطاقة كفاءة الطاقة (COC)",IECEE|PCoC|QM,REG-028|QM-COC-IECEE|EEC
853951000001,وحدات ذات صمامات ثنائية باعثة للضوء (LED) ذات قدرة 60 وات أو اقل,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853951000002,وحدات ذات صمامات ثنائية باعثة للضوء (LED) ذات قدرة أكثر من 60 وات,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)","- متطلب بطاقة كفاءة الطاقة (IECEE)
- متطلب بطاقة كفاءة الطاقة (COC)",IECEE|PCoC|QM,REG-028|QM-COC-IECEE|EEC
853952000001,مصابيح ذات صمامات ثنائية باعثة للضوء (LED) ذات قدرة 60 وات أو اقل,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",- متطلب بطاقة كفاءة الطاقة (IECEE),IECEE|QM,REG-028|QM-IECEE|EEC
853952000002,مصابيح ذات صمامات ثنائية باعثة للضوء (ليد) ذات قدرة أكثر من 60 وات,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)","- متطلب بطاقة كفاءة الطاقة (IECEE)
- متطلب بطاقة كفاءة الطاقة (COC)",IECEE|PCoC|QM,REG-028|QM-COC-IECEE|EEC
853990000001,قواعد للمبات والمصابيح التى تضاء بالتوهج أو التي تضئ بالتفريغ,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM) 
أو شهادة الاعتراف الوطنية IECEE",,IECEE|PCoC|QM,REG-028|COC-QM-IECEE
853990000002,الأقطاب المعدنية للمبات أو الأنابيب التى تضئ بالتفريغ,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM) 
أو شهادة الاعتراف الوطنية IECEE",,IECEE|PCoC|QM,REG-028|COC-QM-IECEE
854060000001,أنابيب الكاثود الباردة المملوئة بالغاز أو غير المملوئة بالغاز، والتي تعمل على نحو مماثل لعمل فجوة شرارية (ولها ثلاثة إلكترودات أو أكثر، تبلغ ذروة فرق الجهد الأنودي 2.5 كيلو فولت أو أكثر، تبلغ ذروة التيار الأنودي 100 أمبير أو أكثر، يبلغ التباطؤ الزمني الأنودي 10 مايكرو ثانية أو أقل),-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854060009999,غيرها,-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854089000001,صمامات المضاعفات الضوئية (مساحة الكاثود الضوئي فيها أكثر من 20 سم2 ويقل زمن ارتفاع النبضة الأنودية فيها عن 1 نانو ثانية),-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854089009999,غيرها,-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854141000000,ـ ـ صمامات ثنائية باعثة للضوء (LED),اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854142000000,ـ ـ خلايا  ضوئية فولتائية غير مجمعة في شكل وحدات أو مهيأة بشكل ألوح,اللائحة الفنية لأنظمة الطاقة الشمسية الكهروضوئية الصغيرة,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-011|QM-IECEE
854143000000,ـ ـ خلايا  ضوئية فولتائية مجمعة في شكل وحدات أو مهيأة بشكل ألوح,اللائحة الفنية لأنظمة الطاقة الشمسية الكهروضوئية الصغيرة,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-011|QM-IECEE
854149000000,ـ ـ غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854151000000,ـ محولات أساسها أشباه موصلات,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854159000000,ـ ـ غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854310009999,غيرها من مسرعات الجزئيات,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854320009999,غيرها من مولدات إشارات,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854330009999,غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854340100000,ـ ـ ـ أجهزة سجائر إلكترونية للاستخدام المتكرر,اللائحة الفنية للأجهزة الالكترونية المستخدمة في نظم التدخين الالكترونية,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-063|QM-IECEE
854340200000,ـ ـ ـ شيشة الكترونية,اللائحة الفنية للأجهزة الالكترونية المستخدمة في نظم التدخين الالكترونية,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-063|QM-IECEE
854340300000,ـ ـ ـ أجهزة تسخين كهربائية للفائف السجائر,اللائحة الفنية للأجهزة الالكترونية المستخدمة في نظم التدخين الالكترونية,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-063|QM-IECEE
854340900000,ـ ـ ـ غيرها,اللائحة الفنية للأجهزة الالكترونية المستخدمة في نظم التدخين الالكترونية,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-063|QM-IECEE
854370200000,"""ـ ـ ـ أدوات عرض ذات شاشة مسطحة ( بما فيها شاشات CD,Plasma,ElectroLuminescence, Vacuum-Flourescence  وغيرها من تقنيات العرض) للمنتجات الداخلة في اتفاقية تقنية المعلومات""",اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-007|QM-IECEE
854370900012,كتب الكترونية,-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854370900015,مصائد الناموس,-,- اقرار ذاتي,,NonReg,REG-003|SELF_DEC
854370909999,غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC) 
أو شهادة الاعتراف الوطنية IECEE",,IECEE|PCoC|QM,REG-028|QM-COC-IECEE
854411000000,ـ ـ من نحاس,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)",,IECEE|PCoC|QM,REG-028|QM-COC-IECEE
854419000000,ـ ـ غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)",,IECEE|PCoC|QM,REG-028|QM-COC-IECEE
854420100000,ـ ـ ـ كابــلات كهربائية يزيد مقطعها العرضي عن 10 ملم وجهدها عن 300 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-028|QM-IECEE
854420200000,ـ ـ ـ كابـلات البرق والهاتف تحتوي على عشرة أزواج أو أكثر,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854420300000,ـ ـ ـ أسـلاك البرق والهاتف  تحتوي  على أقل من عشرة أزواج,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854420900000,ـ ـ ـ غيرها,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854430000001,مجموعات أسلاك لشــمعات الاحتـراق,اللائحة الفنية لقطع غيارالسيارات,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-023|COC-QM
854430000002,ومجموعات أسلاك أُخر من الانواع المستعملة في وسائط النقل,اللائحة الفنية لقطع غيارالسيارات,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-023|COC-QM
854442110000,ـ ـ ـ ـ وصلات كهربائية (توصيلة) لكابلات يزيد مقطعها العرضي عن 10 ملم وجهدها عن 300 فولت ولا يزيد عن 1000 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,شهادة علامة الجودة (QM),,QM,REG-028|QM
854442190000,- - - - غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854442210000,ـ ـ ـ ـ وصلات كهربائية (توصيلة) لأسلاك لا يزيد مقطعها العرضي عن 10 ملم .,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد -الشارة الخليجية,شهادة علامة الجودة (QM),,QM,REG-028|QM
854442290000,- - - - غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,شهادة علامة الجودة (QM),,QM,REG-028|QM
854442300000,ـ ـ ـ كابلات البرق والهاتف تحتوي على عشرة أزواج أو أكثر,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854442400000,ـ ـ ـ أسلاك البرق والهاتف تحتوي على أقل من عشرة أزواج,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854442910000,ـ ـ ـ ـ غيرها من وصلات كهربائية (توصيلة),اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,شهادة علامة الجودة (QM),,QM,REG-028|QM
854442990000,- - - - غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد.,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE 
أو شهادة مطابقة منتج (COC)",,IECEE|PCoC|QM,REG-028|QM-COC-IECEE
854449100000,ـ ـ ـ كابلات كهربائية يزيد مقطعها العرضي عن 10 ملم وجهدها عن 300 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM) 
أو شهادة الاعتراف الوطنية IECEE",,IECEE|PCoC|QM,REG-028|COC-QM-IECEE
854449210000,---- لجهد لا يزيد عن 80 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة الاعتراف الوطنية IECEE
أو شهادة علامة الجودة (QM)",,IECEE|QM,REG-028|QM-IECEE
854449290000,---- غيرها,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC) 
أو شهادة الاعتراف الوطنية IECEE",,IECEE|PCoC|QM,REG-028|QM-COC-IECEE
854449310000,ـ ـ ـ ـ  كابلات البرق والهاتف تحتوي على عشرة أزواج أو أكثر لجهد لا يزيد عن 80 فولت,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854449390000,- - - - غيرها,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854449410000,ـ ـ ـ ـ  كابلات البرق والهاتف تحتوي على أقل من عشرة أزواج لجهد لا يزيد عن 80 فولت,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-007|COC-QM
854449490000,- - - - غيرها,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854449910001,كابلات مقاومة للحريق لجهد لا يزيد عن 80 فولت,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854449919999,غيرها من كابلات لجهد لا يزيد عن 80 فولت,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854449990001,كابلات مقاومة للحريق لجهد يزيد عن 80 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854449999999,غيرها من كابلات لجهد يزيد عن 80 فولت,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
854460100000,ـ ـ ـ كابلات كهربائية يزيد مقطعها العرضي عن 10 ملم,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-028|QM-IECEE
854460200000,ـ ـ ـ أسلاك كهربائية لا يزيد مقطعها العرضي عن 10 ملم,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة الاعتراف الوطنية IECEE",,IECEE|QM,REG-028|QM-IECEE
854460300000,ـ ـ ـ كابـلات البــرق والهاتف تحتوي على عشرة أزواج أو أكثر,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854460900000,ـ ـ ـ غيرها,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854470000000,ـ كابلات من ألياف بصرية,اللائحة الفنية لأجهزة الاتصالات وتقنية المعلومات.,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-007|QM-COC
854790000003,أنابيب للتمديد الكهربائى ووصلاتها ، من معادن عادية مبطنة بمواد عازلـة,اللائحة الفنية لمواد البناء- الجزء الخامس الأنابيب المستخدمة في شبكات تمديدات المياه والكهرباء والغاز,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-055|QM-COC
854800000000,أجزاء كهربائية للآلات أو الأجهزة، غير مذكورة ولا داخلة في مكان آخر من هذا الفصل .,اللائحة الفنية الخليجية للأجهزة والمعدات الكهربائية منخفضة الجهد,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-028|QM-COC
860400000001,عربات ورش التصليح المزودة بعده تصليح,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
860400000002,عربات لتنظيف السكك الحديدية,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
860400000003,عربات المجهزة بخلاطات للخرسانة لأعمال الطرق,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
860400009999,غيرها,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870110000000,ـ جرارات أحادية المحور,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870130000000,ـ جرارات بجنازير,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870191000000,- - لا تزيد عن 18 كيلو واط,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870192000000,- - تزيد عن 18 كيلو واط ولا تتجاوز 37 كيلو واط,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870193000000,- - تزيد عن 37 كيلو واط ولا تتجاوز 75 كيلو واط,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870194000000,- - تزيد عن 75 كيلو واط ولا تتجاوز 130 كيلو واط,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870195000000,- - تزيد عن 130 كيلو واط,اللائحة الفنية لسلامة الآلات - الجزء الثاني: الآلات المتنقلة ومعدات الأشغال الثقيلة,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-024|QM-COC
870220000000,- مجهزة معاً ، للدفع ،  بمحرك ذو مكابس يتم الاشتعال الداخلي فيه بالضغط (ديزل أو نصف ديزل) وبمحرك كهربائي,اللائحة الفنية للمركبات الكهربائية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-040|COC-QM
870230000000,- مجهزة معاً ، للدفع ، بمحرك ذو مكابس يتم الاشتعال الداخلي فيه بالشرر وبمحرك كهربائي,اللائحة الفنية للمركبات الكهربائية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-040|COC-QM
870240000001,سيارات مجهزة فقط بمحرك كهربائي يعمل عن طريق التوصيل بمصدر خارجي للطاقة الكهربائية,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870240000002,سيارات مجهزة فقط بمحرك كهربائي يعمل عن طريق توليد الطاقة الكهربائية بالهيدروجين,اللائحة الفنية للمركبات الهيدروجينية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-043|QM-COC
870310000002,سيارات خاصة لنقل الأشخاص في الملاعب تعمل كهربائيا,اللائحة الفنية للدراجات الالية - الدراجات الكهربائية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-064|COC-QM
870310000005,سيارات لنقل الأشخاص  في المطارات تعمل كهربائيا,اللائحة الفنية للدراجات الالية - الدراجات الكهربائية,"شهادة مطابقة منتج (COC)
أو شهادة علامة الجودة (QM)",,PCoC|QM,REG-064|COC-QM
870310009999,غيرها من سيارات مماثلة,اللائحة الفنية للدراجات الالية - الدراجات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-064|QM-COC
870340000001,سيارات اسعاف,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870340009999,غيرها من سيارات,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870350000001,سيارات اسعاف,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870350009999,غيرها من سيارات,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870360000001,سيارات اسعاف,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870360009999,غيرها من سيارات,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870370000001,سيارات اسعاف,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
870370009999,غيرها من سيارات,اللائحة الفنية للمركبات الكهربائية,"شهادة علامة الجودة (QM)
أو شهادة مطابقة منتج (COC)",,PCoC|QM,REG-040|QM-COC
